order_id,order_date,ship_date,customer_id,product_id,quantity,discount,sales,cost,profit
ORD-000259,2024-12-15,2024-12-16,CUST-00049,PROD-00067,3,0.2,443.95,383.31,60.64
ORD-000260,2024-01-27,2024-01-28,CUST-00119,PROD-00180,1,0.05,321.93,266.57,55.36
ORD-000261,2025-12-17,2025-12-22,CUST-00506,PROD-00134,1,0.0,546.94,383.56,163.38
ORD-000262,2025-12-07,2025-12-12,CUST-00516,PROD-00072,5,0.0,2289.25,1644.7,644.55
ORD-000263,2025-01-10,2025-01-15,CUST-00218,PROD-00136,1,0.0,226.51,152.38,74.13
ORD-000264,2024-03-12,2024-03-15,CUST-00081,PROD-00087,5,0.2,828.68,640.25,188.43
ORD-000265,2025-08-02,2025-08-05,CUST-00543,PROD-00007,6,0.1,1190.59,853.92,336.67
ORD-000266,2024-12-27,2024-12-29,CUST-00568,PROD-00073,2,0.05,751.01,560.84,190.17
ORD-000267,2024-09-07,2024-09-08,CUST-00122,PROD-00175,2,0.0,809.0,540.52,268.48
ORD-000268,2024-12-27,2024-12-29,CUST-00038,PROD-00190,7,0.0,1994.3,1697.22,297.08
ORD-000269,2025-01-17,2025-01-21,CUST-00184,PROD-00067,1,0.05,175.73,127.77,47.96
ORD-000270,2025-02-17,2025-02-18,CUST-00497,PROD-00040,1,0.15,232.35,149.42,82.93
ORD-000271,2024-12-03,2024-12-04,CUST-00473,PROD-00115,4,0.0,328.36,277.6,50.76
ORD-000272,2025-03-22,2025-03-28,CUST-00349,PROD-00139,4,0.1,836.06,639.88,196.18
ORD-000273,2025-11-23,2025-11-27,CUST-00294,PROD-00189,1,0.15,534.99,344.01,190.98
ORD-000274,2024-10-23,2024-10-24,CUST-00074,PROD-00007,4,0.0,881.92,569.28,312.64
ORD-000275,2025-07-02,2025-07-03,CUST-00516,PROD-00157,7,0.05,3370.49,2057.79,1312.7
ORD-000276,2025-11-11,2025-11-12,CUST-00511,PROD-00167,1,0.0,186.76,109.98,76.78
ORD-000277,2024-12-10,2024-12-15,CUST-00195,PROD-00065,1,0.15,25.96,22.17,3.79
ORD-000278,2024-12-04,2024-12-10,CUST-00224,PROD-00033,6,0.0,1006.38,689.22,317.16
ORD-000279,2025-03-19,2025-03-23,CUST-00516,PROD-00215,7,0.15,1220.7,1215.48,5.22
ORD-000280,2025-03-11,2025-03-15,CUST-00209,PROD-00207,2,0.05,666.88,550.42,116.46
ORD-000281,2025-09-11,2025-09-13,CUST-00093,PROD-00204,1,0.0,425.33,263.25,162.08
ORD-000282,2024-12-20,2024-12-26,CUST-00303,PROD-00066,1,0.0,221.78,157.32,64.46
ORD-000283,2025-12-30,2026-01-03,CUST-00538,PROD-00218,1,0.2,522.63,385.42,137.21
ORD-000284,2024-02-15,2024-02-16,CUST-00107,PROD-00134,6,0.1,2953.48,2301.36,652.12
ORD-000285,2024-01-03,2024-01-05,CUST-00587,PROD-00120,7,0.1,1072.95,765.17,307.78
ORD-000286,2025-04-18,2025-04-22,CUST-00143,PROD-00163,4,0.1,214.49,130.24,84.25
ORD-000287,2024-09-04,2024-09-10,CUST-00167,PROD-00004,2,0.15,52.1,48.6,3.5
ORD-000288,2024-07-17,2024-07-19,CUST-00099,PROD-00202,2,0.1,731.86,663.56,68.3
ORD-000289,2024-09-14,2024-09-17,CUST-00490,PROD-00067,2,0.1,332.96,255.54,77.42
ORD-000290,2024-08-02,2024-08-08,CUST-00332,PROD-00088,5,0.2,430.08,296.2,133.88
ORD-000291,2024-01-24,2024-01-28,CUST-00527,PROD-00175,3,0.05,1152.82,810.78,342.04
ORD-000292,2025-12-18,2025-12-23,CUST-00084,PROD-00192,1,0.05,70.09,40.72,29.37
ORD-000293,2024-06-25,2024-07-01,CUST-00309,PROD-00122,6,0.1,218.48,174.66,43.82
ORD-000294,2025-07-11,2025-07-16,CUST-00542,PROD-00126,5,0.05,2475.56,1526.05,949.51
ORD-000295,2025-08-08,2025-08-10,CUST-00579,PROD-00023,5,0.05,2214.59,1528.3,686.29
ORD-000296,2025-11-28,2025-12-04,CUST-00537,PROD-00008,7,0.2,1209.82,900.97,308.85
ORD-000297,2024-01-24,2024-01-27,CUST-00224,PROD-00072,4,0.0,1831.4,1315.76,515.64
ORD-000298,2025-10-31,2025-11-01,CUST-00343,PROD-00082,6,0.0,1779.78,1375.56,404.22
ORD-000299,2025-01-21,2025-01-22,CUST-00052,PROD-00175,2,0.0,809.0,540.52,268.48
ORD-000300,2025-04-12,2025-04-14,CUST-00391,PROD-00115,4,0.15,279.11,277.6,1.51
ORD-000301,2025-04-21,2025-04-26,CUST-00423,PROD-00019,7,0.3,1168.31,926.38,241.93
ORD-000302,2025-09-21,2025-09-23,CUST-00211,PROD-00193,1,0.15,214.31,133.31,81.0
ORD-000303,2024-10-01,2024-10-02,CUST-00504,PROD-00161,3,0.15,502.5,343.8,158.7
ORD-000304,2025-07-10,2025-07-11,CUST-00524,PROD-00201,2,0.1,980.8,705.78,275.02
ORD-000305,2025-01-22,2025-01-26,CUST-00147,PROD-00182,1,0.0,274.14,224.59,49.55
ORD-000306,2025-09-01,2025-09-02,CUST-00002,PROD-00211,6,0.15,3074.02,2097.06,976.96
ORD-000307,2025-12-27,2025-12-28,CUST-00512,PROD-00136,2,0.15,385.07,304.76,80.31
ORD-000308,2024-06-03,2024-06-07,CUST-00404,PROD-00148,7,0.0,2748.13,1805.44,942.69
ORD-000309,2025-12-29,2026-01-03,CUST-00015,PROD-00216,1,0.05,457.67,386.77,70.9
ORD-000310,2024-03-09,2024-03-12,CUST-00319,PROD-00219,5,0.15,907.76,591.8,315.96
ORD-000311,2024-01-02,2024-01-03,CUST-00341,PROD-00196,1,0.0,351.49,227.42,124.07
ORD-000312,2024-02-03,2024-02-04,CUST-00474,PROD-00190,4,0.1,1025.64,969.84,55.8
ORD-000313,2024-10-07,2024-10-11,CUST-00495,PROD-00039,2,0.1,229.52,194.82,34.7
ORD-000314,2025-04-12,2025-04-13,CUST-00399,PROD-00006,2,0.05,986.52,696.44,290.08
ORD-000315,2024-02-22,2024-02-23,CUST-00129,PROD-00065,4,0.2,97.73,88.68,9.05
ORD-000316,2024-01-05,2024-01-07,CUST-00218,PROD-00051,3,0.0,227.1,124.74,102.36
ORD-000317,2025-12-01,2025-12-05,CUST-00460,PROD-00169,7,0.05,2372.39,1329.02,1043.37
ORD-000318,2025-09-22,2025-09-28,CUST-00239,PROD-00104,1,0.0,215.54,181.76,33.78
ORD-000319,2025-09-13,2025-09-14,CUST-00048,PROD-00061,1,0.05,186.05,157.95,28.1
ORD-000320,2025-11-06,2025-11-09,CUST-00315,PROD-00036,7,0.0,3780.14,2574.32,1205.82
ORD-000321,2025-06-03,2025-06-08,CUST-00554,PROD-00069,3,0.3,1490.87,1190.79,300.08
ORD-000322,2024-03-21,2024-03-25,CUST-00180,PROD-00012,3,0.2,1320.22,1045.83,274.39
ORD-000323,2024-11-13,2024-11-16,CUST-00126,PROD-00063,4,0.0,1323.36,1085.0,238.36
ORD-000324,2025-06-29,2025-07-04,CUST-00299,PROD-00034,1,0.15,85.88,56.3,29.58
ORD-000325,2024-08-21,2024-08-26,CUST-00057,PROD-00093,5,0.2,771.96,512.75,259.21
ORD-000326,2025-05-24,2025-05-28,CUST-00315,PROD-00038,1,0.05,13.94,9.01,4.93
ORD-000327,2024-01-19,2024-01-21,CUST-00481,PROD-00215,2,0.15,348.77,347.28,1.49
ORD-000328,2024-09-10,2024-09-14,CUST-00533,PROD-00148,5,0.1,1766.66,1289.6,477.06
ORD-000329,2025-02-07,2025-02-11,CUST-00242,PROD-00190,6,0.0,1709.4,1454.76,254.64
ORD-000330,2025-04-11,2025-04-12,CUST-00378,PROD-00132,7,0.0,1792.0,1031.17,760.83
ORD-000331,2025-02-28,2025-03-02,CUST-00220,PROD-00001,7,0.3,198.2,149.8,48.4
ORD-000332,2025-06-01,2025-06-07,CUST-00532,PROD-00194,4,0.15,1491.68,1079.28,412.4
ORD-000333,2024-01-05,2024-01-11,CUST-00189,PROD-00178,3,0.0,855.21,608.76,246.45
ORD-000334,2024-03-18,2024-03-23,CUST-00143,PROD-00062,2,0.2,1172.26,794.1,378.16
ORD-000335,2025-10-29,2025-11-04,CUST-00123,PROD-00184,7,0.15,1594.54,1295.49,299.05
ORD-000336,2025-05-20,2025-05-23,CUST-00455,PROD-00198,2,0.0,1215.28,688.82,526.46
ORD-000337,2024-03-27,2024-03-30,CUST-00332,PROD-00212,7,0.1,3718.76,2522.45,1196.31
ORD-000338,2025-10-08,2025-10-11,CUST-00061,PROD-00029,7,0.0,2658.39,1852.48,805.91
ORD-000339,2024-07-19,2024-07-25,CUST-00246,PROD-00132,1,0.0,256.0,147.31,108.69
ORD-000340,2024-12-21,2024-12-27,CUST-00456,PROD-00143,7,0.15,257.93,216.65,41.28
ORD-000341,2024-04-21,2024-04-24,CUST-00402,PROD-00080,2,0.0,418.1,233.76,184.34
ORD-000342,2025-06-14,2025-06-16,CUST-00376,PROD-00158,7,0.05,573.3,416.43,156.87
ORD-000343,2025-05-08,2025-05-12,CUST-00441,PROD-00197,2,0.15,219.98,180.44,39.54
ORD-000344,2024-06-15,2024-06-19,CUST-00190,PROD-00034,2,0.0,202.06,112.6,89.46
ORD-000345,2025-10-24,2025-10-28,CUST-00409,PROD-00084,1,0.05,85.81,74.9,10.91
ORD-000346,2024-11-14,2024-11-19,CUST-00427,PROD-00190,7,0.0,1994.3,1697.22,297.08
ORD-000347,2024-08-30,2024-09-02,CUST-00258,PROD-00182,7,0.0,1918.98,1572.13,346.85
ORD-000348,2024-04-26,2024-04-27,CUST-00435,PROD-00170,3,0.3,195.34,239.22,-43.88
ORD-000349,2024-08-10,2024-08-15,CUST-00181,PROD-00191,7,0.3,2236.56,2307.13,-70.57
ORD-000350,2024-01-17,2024-01-21,CUST-00336,PROD-00050,5,0.05,1218.04,700.95,517.09
ORD-000351,2025-03-05,2025-03-10,CUST-00317,PROD-00111,6,0.1,593.95,531.78,62.17
ORD-000352,2025-10-08,2025-10-09,CUST-00119,PROD-00094,5,0.1,158.85,123.55,35.3
ORD-000353,2025-02-07,2025-02-13,CUST-00453,PROD-00041,5,0.0,875.05,504.25,370.8
ORD-000354,2024-06-24,2024-06-29,CUST-00085,PROD-00173,5,0.05,1271.95,1105.35,166.6
ORD-000355,2024-01-26,2024-01-29,CUST-00335,PROD-00212,4,0.2,1888.9,1441.4,447.5
ORD-000356,2024-06-19,2024-06-24,CUST-00133,PROD-00124,6,0.0,2023.2,1659.84,363.36
ORD-000357,2024-11-21,2024-11-25,CUST-00269,PROD-00093,5,0.1,868.46,512.75,355.71
ORD-000358,2025-08-06,2025-08-08,CUST-00405,PROD-00115,7,0.1,517.17,485.8,31.37
ORD-000359,2024-05-24,2024-05-29,CUST-00566,PROD-00170,3,0.1,251.15,239.22,11.93
ORD-000360,2025-06-25,2025-07-01,CUST-00523,PROD-00027,6,0.15,2267.0,1730.82,536.18
ORD-000361,2025-10-27,2025-10-30,CUST-00445,PROD-00087,5,0.1,932.26,640.25,292.01
ORD-000362,2024-12-09,2024-12-14,CUST-00398,PROD-00052,6,0.1,1154.25,911.1,243.15
ORD-000363,2025-09-22,2025-09-23,CUST-00369,PROD-00143,6,0.0,260.1,185.7,74.4
ORD-000364,2025-02-11,2025-02-16,CUST-00443,PROD-00008,3,0.05,615.71,386.13,229.58
ORD-000365,2025-04-15,2025-04-18,CUST-00041,PROD-00075,5,0.0,2801.2,1848.6,952.6
ORD-000366,2025-01-20,2025-01-24,CUST-00565,PROD-00179,5,0.0,1180.3,687.2,493.1
ORD-000367,2024-12-14,2024-12-19,CUST-00180,PROD-00182,3,0.0,822.42,673.77,148.65
ORD-000368,2024-07-11,2024-07-14,CUST-00526,PROD-00120,3,0.2,408.74,327.93,80.81
ORD-000369,2024-09-08,2024-09-10,CUST-00584,PROD-00179,2,0.05,448.51,274.88,173.63
ORD-000370,2024-08-28,2024-09-01,CUST-00082,PROD-00057,7,0.1,1614.0,1280.79,333.21
ORD-000371,2025-02-18,2025-02-22,CUST-00033,PROD-00115,3,0.05,233.96,208.2,25.76
ORD-000372,2024-04-02,2024-04-03,CUST-00042,PROD-00009,3,0.1,375.19,245.49,129.7
ORD-000373,2025-11-22,2025-11-25,CUST-00142,PROD-00022,4,0.0,846.2,728.84,117.36
ORD-000374,2025-06-26,2025-06-28,CUST-00216,PROD-00094,6,0.0,211.8,148.26,63.54
ORD-000375,2024-11-14,2024-11-19,CUST-00413,PROD-00168,6,0.15,560.03,388.98,171.05
ORD-000376,2024-05-01,2024-05-03,CUST-00408,PROD-00201,4,0.1,1961.6,1411.56,550.04
ORD-000377,2025-11-05,2025-11-09,CUST-00265,PROD-00148,3,0.05,1118.88,773.76,345.12
ORD-000378,2025-09-24,2025-09-25,CUST-00246,PROD-00073,6,0.2,1897.3,1682.52,214.78
ORD-000379,2025-06-27,2025-07-02,CUST-00230,PROD-00211,2,0.0,1205.5,699.02,506.48
ORD-000380,2024-08-14,2024-08-16,CUST-00084,PROD-00043,4,0.0,1504.0,1010.2,493.8
ORD-000381,2024-11-14,2024-11-19,CUST-00223,PROD-00025,5,0.0,512.95,332.0,180.95
ORD-000382,2024-03-19,2024-03-23,CUST-00169,PROD-00073,2,0.3,553.38,560.84,-7.46
ORD-000383,2024-05-25,2024-05-27,CUST-00526,PROD-00113,5,0.05,793.58,671.55,122.03
ORD-000384,2025-08-24,2025-08-25,CUST-00466,PROD-00173,2,0.05,508.78,442.14,66.64
ORD-000385,2025-06-20,2025-06-24,CUST-00161,PROD-00052,7,0.15,1271.81,1062.95,208.86
ORD-000386,2025-03-13,2025-03-16,CUST-00089,PROD-00010,7,0.15,2658.64,2438.17,220.47
ORD-000387,2025-11-11,2025-11-16,CUST-00451,PROD-00167,5,0.1,840.42,549.9,290.52
ORD-000388,2025-03-05,2025-03-06,CUST-00150,PROD-00212,6,0.15,3010.43,2162.1,848.33
ORD-000389,2024-12-15,2024-12-17,CUST-00029,PROD-00106,1,0.0,33.6,21.94,11.66
ORD-000390,2024-10-06,2024-10-12,CUST-00128,PROD-00038,1,0.0,14.67,9.01,5.66
ORD-000391,2025-12-03,2025-12-08,CUST-00524,PROD-00035,6,0.0,2110.56,1715.7,394.86
ORD-000392,2024-03-04,2024-03-09,CUST-00245,PROD-00110,5,0.0,2078.6,1573.65,504.95
ORD-000393,2025-11-28,2025-12-01,CUST-00239,PROD-00209,4,0.15,1550.23,1390.48,159.75
ORD-000394,2025-09-26,2025-09-30,CUST-00534,PROD-00155,6,0.0,1702.26,1125.66,576.6
ORD-000395,2024-04-09,2024-04-15,CUST-00249,PROD-00009,2,0.0,277.92,163.66,114.26
ORD-000396,2025-02-19,2025-02-20,CUST-00584,PROD-00058,4,0.0,1965.24,1533.56,431.68
ORD-000397,2025-10-27,2025-10-29,CUST-00528,PROD-00075,2,0.15,952.41,739.44,212.97
ORD-000398,2025-02-24,2025-02-26,CUST-00254,PROD-00018,3,0.2,1136.54,809.1,327.44
ORD-000399,2025-11-17,2025-11-23,CUST-00515,PROD-00219,3,0.1,576.69,355.08,221.61
ORD-000400,2025-12-04,2025-12-09,CUST-00303,PROD-00142,7,0.1,1794.49,1708.28,86.21
ORD-000401,2024-11-24,2024-11-25,CUST-00362,PROD-00081,3,0.0,1232.55,752.64,479.91
ORD-000402,2024-11-02,2024-11-07,CUST-00492,PROD-00143,2,0.15,73.7,61.9,11.8
ORD-000403,2025-12-01,2025-12-02,CUST-00553,PROD-00069,4,0.0,2839.76,1587.72,1252.04
ORD-000404,2025-05-14,2025-05-16,CUST-00441,PROD-00031,3,0.1,446.04,359.01,87.03
ORD-000405,2024-03-30,2024-04-01,CUST-00322,PROD-00088,3,0.05,306.43,177.72,128.71
ORD-000406,2024-02-02,2024-02-04,CUST-00105,PROD-00019,2,0.05,453.02,264.68,188.34
ORD-000407,2025-02-19,2025-02-22,CUST-00527,PROD-00085,3,0.0,238.41,142.83,95.58
ORD-000408,2025-11-28,2025-11-30,CUST-00263,PROD-00006,6,0.05,2959.55,2089.32,870.23
ORD-000409,2025-10-10,2025-10-14,CUST-00554,PROD-00094,6,0.0,211.8,148.26,63.54
ORD-000410,2025-05-15,2025-05-19,CUST-00335,PROD-00095,1,0.0,331.9,186.12,145.78
ORD-000411,2024-04-16,2024-04-20,CUST-00325,PROD-00133,4,0.15,1225.26,1225.24,0.02
ORD-000412,2024-08-01,2024-08-06,CUST-00285,PROD-00136,2,0.0,453.02,304.76,148.26
ORD-000413,2025-11-02,2025-11-06,CUST-00165,PROD-00069,5,0.05,3372.22,1984.65,1387.57
ORD-000414,2024-05-20,2024-05-21,CUST-00344,PROD-00083,4,0.0,1961.24,1214.68,746.56
ORD-000415,2024-08-20,2024-08-23,CUST-00127,PROD-00171,7,0.1,448.69,299.81,148.88
ORD-000416,2024-04-09,2024-04-14,CUST-00285,PROD-00022,6,0.0,1269.3,1093.26,176.04
ORD-000417,2025-05-15,2025-05-21,CUST-00498,PROD-00178,6,0.1,1539.38,1217.52,321.86
ORD-000418,2025-12-05,2025-12-09,CUST-00376,PROD-00218,6,0.2,3135.79,2312.52,823.27
ORD-000419,2024-08-12,2024-08-18,CUST-00021,PROD-00001,7,0.1,254.84,149.8,105.04
ORD-000420,2024-12-19,2024-12-24,CUST-00595,PROD-00050,4,0.05,974.43,560.76,413.67
ORD-000421,2025-04-13,2025-04-14,CUST-00049,PROD-00006,5,0.1,2336.49,1741.1,595.39
ORD-000422,2025-12-31,2026-01-03,CUST-00397,PROD-00171,3,0.1,192.29,128.49,63.8
ORD-000423,2024-03-21,2024-03-23,CUST-00097,PROD-00017,5,0.1,2421.41,1487.35,934.06
ORD-000424,2024-12-31,2025-01-06,CUST-00215,PROD-00216,5,0.0,2408.8,1933.85,474.95
ORD-000425,2024-11-06,2024-11-08,CUST-00283,PROD-00102,5,0.0,1217.6,922.25,295.35
ORD-000426,2025-10-26,2025-10-29,CUST-00543,PROD-00164,1,0.05,216.07,131.55,84.52
ORD-000427,2024-12-20,2024-12-24,CUST-00292,PROD-00119,5,0.3,2297.85,1985.15,312.7
ORD-000428,2024-03-26,2024-03-27,CUST-00049,PROD-00006,3,0.05,1479.78,1044.66,435.12
ORD-000429,2025-04-13,2025-04-17,CUST-00110,PROD-00212,4,0.2,1888.9,1441.4,447.5
ORD-000430,2025-08-14,2025-08-16,CUST-00306,PROD-00052,6,0.1,1154.25,911.1,243.15
ORD-000431,2024-01-03,2024-01-08,CUST-00151,PROD-00172,5,0.0,705.7,485.7,220.0
ORD-000432,2025-10-21,2025-10-27,CUST-00556,PROD-00180,3,0.0,1016.61,799.71,216.9
ORD-000433,2024-05-22,2024-05-24,CUST-00155,PROD-00179,5,0.0,1180.3,687.2,493.1
ORD-000434,2025-02-09,2025-02-12,CUST-00049,PROD-00015,3,0.05,1351.44,1199.31,152.13
ORD-000435,2024-11-21,2024-11-26,CUST-00048,PROD-00072,1,0.3,320.5,328.94,-8.44
ORD-000436,2025-06-25,2025-06-26,CUST-00159,PROD-00018,4,0.05,1799.53,1078.8,720.73
ORD-000437,2024-10-30,2024-11-02,CUST-00251,PROD-00007,4,0.0,881.92,569.28,312.64
ORD-000438,2025-10-29,2025-11-01,CUST-00575,PROD-00134,7,0.1,3445.72,2684.92,760.8
ORD-000439,2025-07-07,2025-07-13,CUST-00478,PROD-00091,1,0.0,299.89,172.08,127.81
ORD-000440,2025-04-23,2025-04-26,CUST-00573,PROD-00120,5,0.05,808.97,546.55,262.42
ORD-000441,2025-09-03,2025-09-08,CUST-00475,PROD-00040,4,0.05,1038.73,597.68,441.05
ORD-000442,2025-08-01,2025-08-07,CUST-00533,PROD-00131,7,0.1,3317.83,2093.0,1224.83
ORD-000443,2024-01-28,2024-01-30,CUST-00027,PROD-00073,1,0.05,375.51,280.42,95.09
ORD-000444,2024-11-11,2024-11-12,CUST-00476,PROD-00044,3,0.05,1520.39,890.55,629.84
ORD-000445,2025-11-28,2025-11-30,CUST-00212,PROD-00076,1,0.05,234.65,132.47,102.18
ORD-000446,2024-04-06,2024-04-10,CUST-00516,PROD-00072,2,0.15,778.34,657.88,120.46
ORD-000447,2025-07-14,2025-07-15,CUST-00386,PROD-00017,2,0.0,1076.18,594.94,481.24
ORD-000448,2025-12-19,2025-12-22,CUST-00287,PROD-00194,6,0.15,2237.52,1618.92,618.6
ORD-000449,2024-02-10,2024-02-14,CUST-00458,PROD-00055,4,0.3,846.22,867.68,-21.46
ORD-000450,2025-05-20,2025-05-24,CUST-00498,PROD-00178,1,0.2,228.06,202.92,25.14
ORD-000451,2024-12-16,2024-12-22,CUST-00394,PROD-00021,5,0.0,1226.6,785.6,441.0
ORD-000452,2025-03-02,2025-03-07,CUST-00202,PROD-00120,1,0.15,144.76,109.31,35.45
ORD-000453,2024-03-06,2024-03-12,CUST-00537,PROD-00056,2,0.15,1113.11,795.4,317.71
ORD-000454,2024-02-03,2024-02-05,CUST-00180,PROD-00089,4,0.0,907.08,587.44,319.64
ORD-000455,2025-05-08,2025-05-12,CUST-00201,PROD-00062,2,0.05,1392.05,794.1,597.95
ORD-000456,2025-09-23,2025-09-28,CUST-00550,PROD-00134,7,0.1,3445.72,2684.92,760.8
ORD-000457,2025-08-23,2025-08-29,CUST-00502,PROD-00133,6,0.2,1729.78,1837.86,-108.08
ORD-000458,2025-02-03,2025-02-07,CUST-00023,PROD-00044,4,0.05,2027.19,1187.4,839.79
ORD-000459,2024-03-17,2024-03-18,CUST-00047,PROD-00091,4,0.15,1019.63,688.32,331.31
ORD-000460,2025-05-24,2025-05-26,CUST-00174,PROD-00064,7,0.05,2508.51,1725.71,782.8
ORD-000461,2024-07-19,2024-07-23,CUST-00342,PROD-00056,3,0.1,1767.88,1193.1,574.78
ORD-000462,2025-11-19,2025-11-20,CUST-00426,PROD-00200,5,0.2,1066.76,940.15,126.61
ORD-000463,2025-10-05,2025-10-09,CUST-00559,PROD-00204,1,0.1,382.8,263.25,119.55
ORD-000464,2025-06-14,2025-06-18,CUST-00015,PROD-00105,3,0.05,991.03,866.4,124.63
ORD-000465,2025-12-07,2025-12-13,CUST-00589,PROD-00136,3,0.1,611.58,457.14,154.44
ORD-000466,2024-01-25,2024-01-28,CUST-00230,PROD-00021,4,0.0,981.28,628.48,352.8
ORD-000467,2025-07-13,2025-07-15,CUST-00135,PROD-00090,7,0.3,1465.83,1118.11,347.72
ORD-000468,2024-09-28,2024-10-03,CUST-00407,PROD-00052,6,0.3,897.75,911.1,-13.35
ORD-000469,2025-11-16,2025-11-22,CUST-00528,PROD-00096,5,0.0,520.3,289.3,231.0
ORD-000470,2024-08-10,2024-08-13,CUST-00002,PROD-00119,7,0.05,4365.92,2779.21,1586.71
ORD-000471,2025-07-01,2025-07-07,CUST-00487,PROD-00111,1,0.05,104.49,88.63,15.86
ORD-000472,2025-11-03,2025-11-09,CUST-00477,PROD-00142,4,0.1,1025.42,976.16,49.26
ORD-000473,2024-02-01,2024-02-04,CUST-00502,PROD-00065,5,0.0,152.7,110.85,41.85
ORD-000474,2024-11-12,2024-11-16,CUST-00113,PROD-00030,7,0.0,1251.67,1020.88,230.79
ORD-000475,2025-08-08,2025-08-09,CUST-00215,PROD-00054,3,0.2,841.08,776.85,64.23
ORD-000476,2024-12-10,2024-12-11,CUST-00271,PROD-00166,7,0.2,2863.11,2476.6,386.51
ORD-000477,2024-08-11,2024-08-13,CUST-00313,PROD-00079,4,0.0,982.76,710.16,272.6
ORD-000478,2024-06-24,2024-06-27,CUST-00014,PROD-00091,6,0.0,1799.34,1032.48,766.86
ORD-000479,2024-04-10,2024-04-12,CUST-00033,PROD-00180,1,0.2,271.1,266.57,4.53
ORD-000480,2025-10-19,2025-10-20,CUST-00260,PROD-00164,5,0.05,1080.34,657.75,422.59
ORD-000481,2025-02-27,2025-03-03,CUST-00359,PROD-00208,2,0.15,776.8,672.24,104.56
ORD-000482,2024-02-28,2024-03-05,CUST-00202,PROD-00120,2,0.0,340.62,218.62,122.0
ORD-000483,2024-11-05,2024-11-06,CUST-00112,PROD-00195,3,0.1,1738.31,1176.21,562.1
ORD-000484,2024-10-27,2024-11-02,CUST-00143,PROD-00032,5,0.15,1219.5,1178.65,40.85
ORD-000485,2024-05-19,2024-05-22,CUST-00269,PROD-00021,1,0.1,220.79,157.12,63.67
ORD-000486,2024-11-30,2024-12-06,CUST-00086,PROD-00063,4,0.3,926.35,1085.0,-158.65
ORD-000487,2024-09-30,2024-10-06,CUST-00031,PROD-00074,2,0.3,827.19,747.26,79.93
ORD-000488,2024-10-07,2024-10-11,CUST-00276,PROD-00210,3,0.0,86.85,63.03,23.82
ORD-000489,2025-07-16,2025-07-17,CUST-00082,PROD-00064,2,0.0,754.44,493.06,261.38
ORD-000490,2024-06-28,2024-07-04,CUST-00567,PROD-00074,5,0.05,2806.54,1868.15,938.39
ORD-000491,2025-04-19,2025-04-22,CUST-00231,PROD-00137,7,0.0,715.26,434.21,281.05
ORD-000492,2025-02-23,2025-02-24,CUST-00485,PROD-00052,2,0.1,384.75,303.7,81.05
ORD-000493,2025-02-21,2025-02-27,CUST-00260,PROD-00087,3,0.1,559.36,384.15,175.21
ORD-000494,2025-05-05,2025-05-06,CUST-00392,PROD-00133,4,0.1,1297.33,1225.24,72.09
ORD-000495,2025-02-06,2025-02-11,CUST-00466,PROD-00166,2,0.1,920.29,707.6,212.69
ORD-000496,2025-11-04,2025-11-07,CUST-00026,PROD-00061,7,0.1,1233.79,1105.65,128.14
ORD-000497,2025-05-15,2025-05-19,CUST-00406,PROD-00026,3,0.1,1146.26,738.9,407.36
ORD-000498,2025-02-05,2025-02-11,CUST-00551,PROD-00123,4,0.1,1598.18,1501.84,96.34
ORD-000499,2025-09-28,2025-09-29,CUST-00191,PROD-00205,4,0.1,2079.65,1296.12,783.53
ORD-000500,2025-03-22,2025-03-28,CUST-00474,PROD-00149,2,0.15,510.39,337.36,173.03
ORD-000501,2024-08-29,2024-09-03,CUST-00171,PROD-00159,4,0.05,1748.95,1531.96,216.99
ORD-000502,2024-06-10,2024-06-14,CUST-00505,PROD-00088,2,0.05,204.29,118.48,85.81
ORD-000503,2024-04-26,2024-04-28,CUST-00509,PROD-00031,7,0.15,982.94,837.69,145.25
ORD-000504,2025-11-13,2025-11-15,CUST-00195,PROD-00094,4,0.05,134.14,98.84,35.3
ORD-000505,2025-06-14,2025-06-20,CUST-00147,PROD-00090,4,0.2,957.28,638.92,318.36
ORD-000506,2025-12-01,2025-12-03,CUST-00176,PROD-00125,3,0.05,1046.8,618.87,427.93
ORD-000507,2025-03-20,2025-03-25,CUST-00407,PROD-00220,6,0.05,377.57,330.84,46.73
ORD-000508,2024-12-18,2024-12-19,CUST-00355,PROD-00173,5,0.3,937.23,1105.35,-168.12
ORD-000509,2024-02-15,2024-02-19,CUST-00168,PROD-00112,5,0.05,1914.44,1302.05,612.39
ORD-000510,2025-05-12,2025-05-13,CUST-00370,PROD-00194,4,0.0,1754.92,1079.28,675.64
ORD-000511,2025-03-04,2025-03-10,CUST-00544,PROD-00061,2,0.15,332.93,315.9,17.03
ORD-000512,2025-12-27,2025-12-28,CUST-00035,PROD-00051,7,0.2,423.92,291.06,132.86
ORD-000513,2024-07-16,2024-07-17,CUST-00526,PROD-00093,2,0.0,385.98,205.1,180.88
ORD-000514,2025-01-24,2025-01-30,CUST-00432,PROD-00138,5,0.1,67.28,46.3,20.98
ORD-000515,2025-04-26,2025-04-27,CUST-00355,PROD-00066,7,0.1,1397.21,1101.24,295.97
ORD-000516,2025-04-21,2025-04-25,CUST-00231,PROD-00052,2,0.15,363.38,303.7,59.68
ORD-000517,2025-02-16,2025-02-18,CUST-00021,PROD-00064,2,0.1,679.0,493.06,185.94
